Bar0,32.92682927
Bar1,90.24390244
Bar2,245.1219512
Bar3,203.6585366
Bar4,232.9268293
Bar5,250
Bar6,153.6585366
Bar7,135.3658537
Bar8,269.5121951
Bar9,550
Bar10,564.6341463
Bar11,32.92682927
Bar12,74.3902439
Bar13,200
Bar14,197.5609756
Bar15,197.5609756
Bar16,229.2682927
Bar17,182.9268293
Bar18,179.2682927
Bar19,283.5365854
Bar20,495.7317073
Bar21,628.0487805
